post_id,influencer_id,platform,date,url,caption,reach,likes,comments
997,114,Twitter,2025-04-28,http://twitter.com/status/997,Check out Gritzo Chia Seeds! #ad,80981,1764,291
998,114,Twitter,2025-04-02,http://twitter.com/status/998,Check out HKVitals Omega 3! #ad,105383,6104,1077
999,114,Twitter,2025-02-11,http://twitter.com/status/999,Check out HKVitals Omega 3! #ad,69013,3777,344
1000,114,Twitter,2025-05-11,http://twitter.com/status/1000,Check out HKVitals Probiotics! #ad,73007,2223,130
1001,114,Twitter,2025-05-20,http://twitter.com/status/1001,Check out Gritzo Chia Seeds! #ad,89932,2192,347
1002,114,Twitter,2025-05-27,http://twitter.com/status/1002,Check out Gritzo Peanut Butter! #ad,84528,5273,469
1003,114,Twitter,2025-05-21,http://twitter.com/status/1003,Check out Gritzo Peanut Butter! #ad,111049,5631,700
1004,115,YouTube,2025-05-05,http://youtube.com/watch?v=1004,Check out MuscleBlaze BCAA! #ad,44713,1543,121
1005,115,YouTube,2025-02-21,http://youtube.com/watch?v=1005,Check out MuscleBlaze Mass Gainer! #ad,57262,1482,262
1006,115,YouTube,2025-07-03,http://youtube.com/watch?v=1006,Check out Gritzo Peanut Butter! #ad,50507,1853,248
1007,115,YouTube,2025-06-02,http://youtube.com/watch?v=1007,Check out MuscleBlaze Protein Powder! #ad,57747,3147,277
1008,115,YouTube,2025-02-11,http://youtube.com/watch?v=1008,Check out HKVitals Omega 3! #ad,53467,1935,98
1009,115,YouTube,2025-06-11,http://youtube.com/watch?v=1009,Check out HKVitals Omega 3! #ad,49932,2419,469
1010,115,YouTube,2025-07-10,http://youtube.com/watch?v=1010,Check out MuscleBlaze Protein Powder! #ad,47838,1765,266
1011,115,YouTube,2025-07-26,http://youtube.com/watch?v=1011,Check out HKVitals Multivitamins! #ad,57907,2552,367
1012,115,YouTube,2025-07-21,http://youtube.com/watch?v=1012,Check out Gritzo Peanut Butter! #ad,52054,3160,597
1013,115,YouTube,2025-02-09,http://youtube.com/watch?v=1013,Check out Gritzo Peanut Butter! #ad,55329,2982,397
1014,115,YouTube,2025-02-02,http://youtube.com/watch?v=1014,Check out MuscleBlaze BCAA! #ad,59180,3549,650
1015,115,YouTube,2025-04-08,http://youtube.com/watch?v=1015,Check out MuscleBlaze Protein Powder! #ad,46239,996,196
1016,116,Twitter,2025-05-20,http://twitter.com/status/1016,Check out Gritzo Peanut Butter! #ad,11417,295,49
1017,116,Twitter,2025-03-30,http://twitter.com/status/1017,Check out Gritzo Peanut Butter! #ad,15823,531,33
1018,116,Twitter,2025-07-18,http://twitter.com/status/1018,Check out MuscleBlaze Mass Gainer! #ad,13648,921,75
1019,116,Twitter,2025-03-29,http://twitter.com/status/1019,Check out MuscleBlaze Protein Powder! #ad,12993,284,22
1020,116,Twitter,2025-02-16,http://twitter.com/status/1020,Check out HKVitals Probiotics! #ad,10048,443,55
1021,116,Twitter,2025-03-07,http://twitter.com/status/1021,Check out HKVitals Omega 3! #ad,16014,739,122
1022,116,Twitter,2025-02-26,http://twitter.com/status/1022,Check out MuscleBlaze BCAA! #ad,15544,414,65
1023,117,Facebook,2025-04-14,http://facebook.com/posts/1023,Check out Gritzo Chia Seeds! #ad,2796,99,5
1024,117,Facebook,2025-07-13,http://facebook.com/posts/1024,Check out Gritzo Oats! #ad,3270,210,13
1025,117,Facebook,2025-06-27,http://facebook.com/posts/1025,Check out Gritzo Chia Seeds! #ad,3225,157,15
1026,117,Facebook,2025-07-21,http://facebook.com/posts/1026,Check out MuscleBlaze Mass Gainer! #ad,2981,102,13
1027,117,Facebook,2025-06-28,http://facebook.com/posts/1027,Check out HKVitals Probiotics! #ad,2800,76,6
1028,117,Facebook,2025-02-01,http://facebook.com/posts/1028,Check out Gritzo Chia Seeds! #ad,3664,111,11
1029,117,Facebook,2025-04-01,http://facebook.com/posts/1029,Check out HKVitals Multivitamins! #ad,4600,276,37
1030,117,Facebook,2025-03-03,http://facebook.com/posts/1030,Check out MuscleBlaze Mass Gainer! #ad,3880,143,16
1031,117,Facebook,2025-02-23,http://facebook.com/posts/1031,Check out MuscleBlaze Mass Gainer! #ad,4513,101,10
1032,117,Facebook,2025-02-15,http://facebook.com/posts/1032,Check out HKVitals Omega 3! #ad,2934,146,20
1033,117,Facebook,2025-07-10,http://facebook.com/posts/1033,Check out Gritzo Chia Seeds! #ad,3515,132,13
1034,117,Facebook,2025-03-09,http://facebook.com/posts/1034,Check out Gritzo Chia Seeds! #ad,4308,103,19
1035,118,Twitter,2025-05-19,http://twitter.com/status/1035,Check out MuscleBlaze Protein Powder! #ad,41761,2755,331
1036,118,Twitter,2025-04-28,http://twitter.com/status/1036,Check out HKVitals Probiotics! #ad,38207,2228,268
1037,118,Twitter,2025-03-14,http://twitter.com/status/1037,Check out MuscleBlaze BCAA! #ad,30056,1147,88
1038,118,Twitter,2025-07-26,http://twitter.com/status/1038,Check out Gritzo Peanut Butter! #ad,41253,2645,312
1039,118,Twitter,2025-02-04,http://twitter.com/status/1039,Check out MuscleBlaze Mass Gainer! #ad,26994,1185,209
1040,118,Twitter,2025-03-25,http://twitter.com/status/1040,Check out HKVitals Probiotics! #ad,36736,1667,184
1041,118,Twitter,2025-06-17,http://twitter.com/status/1041,Check out MuscleBlaze Mass Gainer! #ad,36345,855,81
1042,118,Twitter,2025-04-29,http://twitter.com/status/1042,Check out HKVitals Probiotics! #ad,33334,1701,224
1043,118,Twitter,2025-05-03,http://twitter.com/status/1043,Check out HKVitals Multivitamins! #ad,31800,1930,267
1044,118,Twitter,2025-06-30,http://twitter.com/status/1044,Check out HKVitals Probiotics! #ad,41222,1946,166
1045,118,Twitter,2025-06-07,http://twitter.com/status/1045,Check out Gritzo Oats! #ad,40210,2235,392
1046,118,Twitter,2025-02-20,http://twitter.com/status/1046,Check out Gritzo Chia Seeds! #ad,34378,1641,284
1047,119,Instagram,2025-03-30,http://instagram.com/post/1047,Check out HKVitals Multivitamins! #ad,11206,608,84
1048,119,Instagram,2025-07-07,http://instagram.com/post/1048,Check out HKVitals Omega 3! #ad,10546,559,35
1049,119,Instagram,2025-07-07,http://instagram.com/post/1049,Check out MuscleBlaze BCAA! #ad,13143,680,34
1050,119,Instagram,2025-02-27,http://instagram.com/post/1050,Check out Gritzo Oats! #ad,10284,355,50
1051,119,Instagram,2025-04-26,http://instagram.com/post/1051,Check out MuscleBlaze Protein Powder! #ad,11735,420,56
1052,119,Instagram,2025-07-25,http://instagram.com/post/1052,Check out Gritzo Peanut Butter! #ad,13240,884,139
1053,119,Instagram,2025-07-26,http://instagram.com/post/1053,Check out HKVitals Multivitamins! #ad,11108,561,71
1054,120,Instagram,2025-07-14,http://instagram.com/post/1054,Check out HKVitals Multivitamins! #ad,24676,1170,67
1055,120,Instagram,2025-06-15,http://instagram.com/post/1055,Check out Gritzo Peanut Butter! #ad,20507,699,38
1056,120,Instagram,2025-04-23,http://instagram.com/post/1056,Check out Gritzo Chia Seeds! #ad,25079,900,96
1057,120,Instagram,2025-04-13,http://instagram.com/post/1057,Check out HKVitals Probiotics! #ad,22138,634,44
1058,120,Instagram,2025-05-17,http://instagram.com/post/1058,Check out HKVitals Omega 3! #ad,32240,893,178
1059,120,Instagram,2025-06-08,http://instagram.com/post/1059,Check out MuscleBlaze Protein Powder! #ad,18931,992,71
1060,120,Instagram,2025-07-20,http://instagram.com/post/1060,Check out HKVitals Probiotics! #ad,25761,1790,112
1061,121,Instagram,2025-07-15,http://instagram.com/post/1061,Check out HKVitals Probiotics! #ad,13423,554,42
1062,121,Instagram,2025-05-08,http://instagram.com/post/1062,Check out HKVitals Probiotics! #ad,15057,590,49
1063,121,Instagram,2025-04-22,http://instagram.com/post/1063,Check out Gritzo Oats! #ad,13222,824,70
1064,121,Instagram,2025-05-07,http://instagram.com/post/1064,Check out HKVitals Omega 3! #ad,15865,774,42
1065,121,Instagram,2025-02-05,http://instagram.com/post/1065,Check out Gritzo Peanut Butter! #ad,14184,363,44
1066,121,Instagram,2025-06-12,http://instagram.com/post/1066,Check out MuscleBlaze Protein Powder! #ad,14376,665,118
1067,121,Instagram,2025-06-24,http://instagram.com/post/1067,Check out HKVitals Omega 3! #ad,12760,589,83
1068,121,Instagram,2025-03-18,http://instagram.com/post/1068,Check out HKVitals Probiotics! #ad,14463,983,60
1069,121,Instagram,2025-06-01,http://instagram.com/post/1069,Check out Gritzo Chia Seeds! #ad,11210,253,25
1070,121,Instagram,2025-06-29,http://instagram.com/post/1070,Check out MuscleBlaze Mass Gainer! #ad,12283,802,109
1071,121,Instagram,2025-04-03,http://instagram.com/post/1071,Check out HKVitals Omega 3! #ad,16122,965,90
1072,122,Twitter,2025-06-13,http://twitter.com/status/1072,Check out Gritzo Chia Seeds! #ad,17106,1013,90
1073,122,Twitter,2025-05-31,http://twitter.com/status/1073,Check out HKVitals Probiotics! #ad,15536,350,69
1074,122,Twitter,2025-07-05,http://twitter.com/status/1074,Check out Gritzo Chia Seeds! #ad,13887,614,42
1075,122,Twitter,2025-02-13,http://twitter.com/status/1075,Check out HKVitals Omega 3! #ad,15111,514,91
1076,122,Twitter,2025-02-01,http://twitter.com/status/1076,Check out Gritzo Oats! #ad,20592,1348,216
1077,123,Facebook,2025-04-11,http://facebook.com/posts/1077,Check out MuscleBlaze Mass Gainer! #ad,5409,172,13
1078,123,Facebook,2025-05-12,http://facebook.com/posts/1078,Check out MuscleBlaze Mass Gainer! #ad,5968,408,56
1079,123,Facebook,2025-07-08,http://facebook.com/posts/1079,Check out MuscleBlaze Mass Gainer! #ad,5326,216,23
1080,123,Facebook,2025-06-06,http://facebook.com/posts/1080,Check out HKVitals Probiotics! #ad,5006,152,24
1081,123,Facebook,2025-04-06,http://facebook.com/posts/1081,Check out MuscleBlaze BCAA! #ad,3971,242,14
1082,123,Facebook,2025-04-29,http://facebook.com/posts/1082,Check out HKVitals Omega 3! #ad,4073,233,37
1083,123,Facebook,2025-05-13,http://facebook.com/posts/1083,Check out MuscleBlaze Mass Gainer! #ad,5134,202,18
1084,123,Facebook,2025-05-12,http://facebook.com/posts/1084,Check out HKVitals Multivitamins! #ad,4038,241,25
1085,123,Facebook,2025-03-31,http://facebook.com/posts/1085,Check out Gritzo Chia Seeds! #ad,5890,146,18
1086,123,Facebook,2025-04-08,http://facebook.com/posts/1086,Check out HKVitals Probiotics! #ad,5785,363,36
1087,123,Facebook,2025-03-22,http://facebook.com/posts/1087,Check out MuscleBlaze Mass Gainer! #ad,5053,199,33
1088,123,Facebook,2025-06-24,http://facebook.com/posts/1088,Check out MuscleBlaze BCAA! #ad,5101,298,38
1089,124,YouTube,2025-03-31,http://youtube.com/watch?v=1089,Check out Gritzo Oats! #ad,179691,11066,573
1090,124,YouTube,2025-02-17,http://youtube.com/watch?v=1090,Check out Gritzo Oats! #ad,180931,6798,1079
1091,124,YouTube,2025-03-19,http://youtube.com/watch?v=1091,Check out MuscleBlaze Protein Powder! #ad,116282,2860,545
1092,124,YouTube,2025-06-06,http://youtube.com/watch?v=1092,Check out MuscleBlaze BCAA! #ad,176299,9767,664
1093,124,YouTube,2025-07-14,http://youtube.com/watch?v=1093,Check out Gritzo Oats! #ad,150693,8769,1290
1094,124,YouTube,2025-07-04,http://youtube.com/watch?v=1094,Check out MuscleBlaze Protein Powder! #ad,181923,5942,713
1095,124,YouTube,2025-02-13,http://youtube.com/watch?v=1095,Check out Gritzo Peanut Butter! #ad,204102,6902,787
1096,125,Instagram,2025-03-20,http://instagram.com/post/1096,Check out MuscleBlaze Protein Powder! #ad,22167,512,55
1097,125,Instagram,2025-02-10,http://instagram.com/post/1097,Check out HKVitals Omega 3! #ad,20641,484,95
1098,125,Instagram,2025-03-09,http://instagram.com/post/1098,Check out Gritzo Peanut Butter! #ad,20649,921,65
1099,125,Instagram,2025-06-27,http://instagram.com/post/1099,Check out HKVitals Multivitamins! #ad,27335,691,80
1100,125,Instagram,2025-03-20,http://instagram.com/post/1100,Check out MuscleBlaze Protein Powder! #ad,19029,924,80
1101,125,Instagram,2025-04-26,http://instagram.com/post/1101,Check out MuscleBlaze Mass Gainer! #ad,20195,1050,199
1102,125,Instagram,2025-06-07,http://instagram.com/post/1102,Check out HKVitals Omega 3! #ad,20237,738,80
1103,125,Instagram,2025-01-30,http://instagram.com/post/1103,Check out Gritzo Chia Seeds! #ad,32339,1440,166
1104,125,Instagram,2025-07-12,http://instagram.com/post/1104,Check out Gritzo Oats! #ad,26202,528,101
1105,125,Instagram,2025-07-07,http://instagram.com/post/1105,Check out HKVitals Multivitamins! #ad,26618,1776,184
1106,126,Facebook,2025-04-17,http://facebook.com/posts/1106,Check out MuscleBlaze BCAA! #ad,32921,1723,180
1107,126,Facebook,2025-07-14,http://facebook.com/posts/1107,Check out HKVitals Multivitamins! #ad,30550,1772,165
1108,126,Facebook,2025-03-10,http://facebook.com/posts/1108,Check out MuscleBlaze BCAA! #ad,18349,719,56
1109,126,Facebook,2025-06-13,http://facebook.com/posts/1109,Check out HKVitals Multivitamins! #ad,27346,1038,65
1110,126,Facebook,2025-06-01,http://facebook.com/posts/1110,Check out HKVitals Probiotics! #ad,20634,449,24
1111,126,Facebook,2025-05-24,http://facebook.com/posts/1111,Check out MuscleBlaze Mass Gainer! #ad,23666,1411,206
1112,126,Facebook,2025-05-06,http://facebook.com/posts/1112,Check out Gritzo Peanut Butter! #ad,32458,675,68
1113,126,Facebook,2025-04-05,http://facebook.com/posts/1113,Check out Gritzo Oats! #ad,23921,731,108
1114,126,Facebook,2025-05-11,http://facebook.com/posts/1114,Check out HKVitals Probiotics! #ad,30991,1451,233
1115,127,YouTube,2025-07-28,http://youtube.com/watch?v=1115,Check out MuscleBlaze Protein Powder! #ad,35830,1592,84
1116,127,YouTube,2025-07-24,http://youtube.com/watch?v=1116,Check out Gritzo Oats! #ad,26547,1392,72
1117,127,YouTube,2025-06-01,http://youtube.com/watch?v=1117,Check out MuscleBlaze Mass Gainer! #ad,37436,930,131
1118,127,YouTube,2025-07-10,http://youtube.com/watch?v=1118,Check out Gritzo Oats! #ad,37381,946,117
1119,127,YouTube,2025-07-03,http://youtube.com/watch?v=1119,Check out Gritzo Oats! #ad,23165,698,70
1120,127,YouTube,2025-07-10,http://youtube.com/watch?v=1120,Check out Gritzo Chia Seeds! #ad,29549,769,117
1121,127,YouTube,2025-05-15,http://youtube.com/watch?v=1121,Check out MuscleBlaze Mass Gainer! #ad,37732,2250,370
1122,127,YouTube,2025-05-24,http://youtube.com/watch?v=1122,Check out MuscleBlaze Mass Gainer! #ad,23167,780,127
1123,128,Instagram,2025-06-13,http://instagram.com/post/1123,Check out HKVitals Probiotics! #ad,2683,86,11
1124,128,Instagram,2025-02-24,http://instagram.com/post/1124,Check out MuscleBlaze BCAA! #ad,3585,211,11
1125,128,Instagram,2025-05-04,http://instagram.com/post/1125,Check out MuscleBlaze Protein Powder! #ad,2365,156,24
1126,128,Instagram,2025-05-24,http://instagram.com/post/1126,Check out HKVitals Omega 3! #ad,3748,223,27
1127,128,Instagram,2025-02-23,http://instagram.com/post/1127,Check out MuscleBlaze Protein Powder! #ad,3640,168,18
1128,128,Instagram,2025-03-04,http://instagram.com/post/1128,Check out Gritzo Chia Seeds! #ad,2427,70,8
1129,128,Instagram,2025-02-15,http://instagram.com/post/1129,Check out Gritzo Peanut Butter! #ad,3052,61,5
1130,129,Facebook,2025-05-12,http://facebook.com/posts/1130,Check out MuscleBlaze BCAA! #ad,34999,2031,265
1131,129,Facebook,2025-03-13,http://facebook.com/posts/1131,Check out HKVitals Probiotics! #ad,41809,1414,111
1132,129,Facebook,2025-07-03,http://facebook.com/posts/1132,Check out MuscleBlaze BCAA! #ad,46032,3018,376
1133,129,Facebook,2025-03-01,http://facebook.com/posts/1133,Check out Gritzo Oats! #ad,27949,1067,86
1134,129,Facebook,2025-03-19,http://facebook.com/posts/1134,Check out HKVitals Probiotics! #ad,45147,2614,147
1135,129,Facebook,2025-06-22,http://facebook.com/posts/1135,Check out MuscleBlaze BCAA! #ad,30739,1822,223
1136,130,YouTube,2025-02-12,http://youtube.com/watch?v=1136,Check out MuscleBlaze BCAA! #ad,5975,292,32
1137,130,YouTube,2025-06-23,http://youtube.com/watch?v=1137,Check out Gritzo Peanut Butter! #ad,5179,132,11
1138,130,YouTube,2025-03-16,http://youtube.com/watch?v=1138,Check out Gritzo Peanut Butter! #ad,7551,292,24
1139,130,YouTube,2025-05-01,http://youtube.com/watch?v=1139,Check out Gritzo Peanut Butter! #ad,4527,189,15
1140,130,YouTube,2025-05-27,http://youtube.com/watch?v=1140,Check out HKVitals Multivitamins! #ad,5762,154,24
1141,130,YouTube,2025-06-01,http://youtube.com/watch?v=1141,Check out HKVitals Omega 3! #ad,5075,133,20
1142,131,Facebook,2025-03-25,http://facebook.com/posts/1142,Check out MuscleBlaze Protein Powder! #ad,290824,12484,944
1143,131,Facebook,2025-04-06,http://facebook.com/posts/1143,Check out MuscleBlaze Mass Gainer! #ad,255087,15171,2210
1144,131,Facebook,2025-05-28,http://facebook.com/posts/1144,Check out MuscleBlaze BCAA! #ad,307897,19320,1216
1145,131,Facebook,2025-07-15,http://facebook.com/posts/1145,Check out Gritzo Peanut Butter! #ad,292344,9010,1090
1146,131,Facebook,2025-04-29,http://facebook.com/posts/1146,Check out HKVitals Multivitamins! #ad,273297,15525,1350
1147,132,Facebook,2025-04-23,http://facebook.com/posts/1147,Check out Gritzo Oats! #ad,171880,8523,616
1148,132,Facebook,2025-05-21,http://facebook.com/posts/1148,Check out MuscleBlaze Mass Gainer! #ad,179258,3944,475
1149,132,Facebook,2025-06-27,http://facebook.com/posts/1149,Check out Gritzo Oats! #ad,132959,5280,905
1150,132,Facebook,2025-06-13,http://facebook.com/posts/1150,Check out MuscleBlaze Mass Gainer! #ad,138770,3351,546
1151,132,Facebook,2025-06-13,http://facebook.com/posts/1151,Check out Gritzo Peanut Butter! #ad,176732,4707,444
1152,132,Facebook,2025-06-04,http://facebook.com/posts/1152,Check out MuscleBlaze Protein Powder! #ad,137475,4844,753
1153,132,Facebook,2025-07-15,http://facebook.com/posts/1153,Check out Gritzo Chia Seeds! #ad,146149,10058,1202
1154,132,Facebook,2025-02-25,http://facebook.com/posts/1154,Check out Gritzo Peanut Butter! #ad,112857,7175,1033
1155,132,Facebook,2025-06-15,http://facebook.com/posts/1155,Check out Gritzo Oats! #ad,169255,3983,732
1156,132,Facebook,2025-04-04,http://facebook.com/posts/1156,Check out Gritzo Oats! #ad,122179,7042,1089
1157,133,Facebook,2025-07-01,http://facebook.com/posts/1157,Check out Gritzo Oats! #ad,23978,882,167
1158,133,Facebook,2025-05-09,http://facebook.com/posts/1158,Check out Gritzo Peanut Butter! #ad,27567,704,73
1159,133,Facebook,2025-05-29,http://facebook.com/posts/1159,Check out MuscleBlaze Mass Gainer! #ad,20569,1077,167
1160,133,Facebook,2025-05-18,http://facebook.com/posts/1160,Check out Gritzo Oats! #ad,17510,643,84
1161,133,Facebook,2025-06-04,http://facebook.com/posts/1161,Check out HKVitals Probiotics! #ad,28254,1384,268
1162,133,Facebook,2025-03-11,http://facebook.com/posts/1162,Check out Gritzo Oats! #ad,19953,1294,162
1163,133,Facebook,2025-04-21,http://facebook.com/posts/1163,Check out HKVitals Multivitamins! #ad,16503,614,75
1164,133,Facebook,2025-05-11,http://facebook.com/posts/1164,Check out MuscleBlaze Mass Gainer! #ad,25177,1357,176
1165,134,Twitter,2025-04-27,http://twitter.com/status/1165,Check out Gritzo Peanut Butter! #ad,40437,2720,465
1166,134,Twitter,2025-07-20,http://twitter.com/status/1166,Check out MuscleBlaze Protein Powder! #ad,42329,1815,112
1167,134,Twitter,2025-07-22,http://twitter.com/status/1167,Check out MuscleBlaze Mass Gainer! #ad,43693,1041,77
1168,134,Twitter,2025-02-20,http://twitter.com/status/1168,Check out Gritzo Oats! #ad,34195,2179,279
1169,134,Twitter,2025-05-31,http://twitter.com/status/1169,Check out MuscleBlaze Mass Gainer! #ad,32554,1761,334
1170,134,Twitter,2025-05-01,http://twitter.com/status/1170,Check out HKVitals Omega 3! #ad,33116,1729,162
1171,134,Twitter,2025-02-10,http://twitter.com/status/1171,Check out MuscleBlaze Protein Powder! #ad,41158,1892,189
1172,134,Twitter,2025-05-21,http://twitter.com/status/1172,Check out HKVitals Probiotics! #ad,37274,1353,188
1173,134,Twitter,2025-06-13,http://twitter.com/status/1173,Check out Gritzo Chia Seeds! #ad,33145,1166,81
1174,135,Facebook,2025-03-03,http://facebook.com/posts/1174,Check out HKVitals Multivitamins! #ad,13988,958,158
1175,135,Facebook,2025-02-07,http://facebook.com/posts/1175,Check out MuscleBlaze Mass Gainer! #ad,12295,833,118
1176,135,Facebook,2025-03-01,http://facebook.com/posts/1176,Check out Gritzo Chia Seeds! #ad,12302,844,148
1177,135,Facebook,2025-06-13,http://facebook.com/posts/1177,Check out Gritzo Oats! #ad,11251,290,57
1178,135,Facebook,2025-05-21,http://facebook.com/posts/1178,Check out MuscleBlaze Mass Gainer! #ad,12091,353,47
1179,135,Facebook,2025-02-05,http://facebook.com/posts/1179,Check out Gritzo Peanut Butter! #ad,18172,497,58
1180,135,Facebook,2025-03-02,http://facebook.com/posts/1180,Check out Gritzo Peanut Butter! #ad,10914,231,43
1181,135,Facebook,2025-06-27,http://facebook.com/posts/1181,Check out MuscleBlaze Mass Gainer! #ad,17746,493,96
1182,135,Facebook,2025-05-15,http://facebook.com/posts/1182,Check out Gritzo Peanut Butter! #ad,15369,534,98
1183,136,YouTube,2025-07-03,http://youtube.com/watch?v=1183,Check out Gritzo Chia Seeds! #ad,5163,217,33
1184,136,YouTube,2025-06-20,http://youtube.com/watch?v=1184,Check out HKVitals Multivitamins! #ad,3252,154,14
1185,136,YouTube,2025-04-17,http://youtube.com/watch?v=1185,Check out Gritzo Oats! #ad,4015,98,5
1186,136,YouTube,2025-06-03,http://youtube.com/watch?v=1186,Check out MuscleBlaze BCAA! #ad,4215,248,40
1187,136,YouTube,2025-03-08,http://youtube.com/watch?v=1187,Check out MuscleBlaze Protein Powder! #ad,4245,179,26
1188,136,YouTube,2025-02-15,http://youtube.com/watch?v=1188,Check out Gritzo Peanut Butter! #ad,3389,121,17
1189,136,YouTube,2025-02-09,http://youtube.com/watch?v=1189,Check out Gritzo Peanut Butter! #ad,3894,217,24
1190,137,YouTube,2025-04-12,http://youtube.com/watch?v=1190,Check out MuscleBlaze Mass Gainer! #ad,9232,326,38
1191,137,YouTube,2025-05-18,http://youtube.com/watch?v=1191,Check out MuscleBlaze Protein Powder! #ad,11571,488,97
1192,137,YouTube,2025-07-04,http://youtube.com/watch?v=1192,Check out HKVitals Omega 3! #ad,8126,458,84
1193,137,YouTube,2025-06-20,http://youtube.com/watch?v=1193,Check out HKVitals Multivitamins! #ad,12229,610,43
1194,137,YouTube,2025-03-29,http://youtube.com/watch?v=1194,Check out HKVitals Probiotics! #ad,13152,306,59
1195,137,YouTube,2025-06-25,http://youtube.com/watch?v=1195,Check out HKVitals Multivitamins! #ad,7166,372,33
1196,137,YouTube,2025-03-04,http://youtube.com/watch?v=1196,Check out Gritzo Peanut Butter! #ad,11464,662,46
1197,137,YouTube,2025-03-06,http://youtube.com/watch?v=1197,Check out HKVitals Omega 3! #ad,10509,232,40
1198,137,YouTube,2025-07-10,http://youtube.com/watch?v=1198,Check out Gritzo Peanut Butter! #ad,10143,578,48
1199,137,YouTube,2025-07-02,http://youtube.com/watch?v=1199,Check out MuscleBlaze Protein Powder! #ad,8730,591,103
1200,137,YouTube,2025-05-01,http://youtube.com/watch?v=1200,Check out MuscleBlaze BCAA! #ad,11193,384,29
1201,138,YouTube,2025-02-04,http://youtube.com/watch?v=1201,Check out MuscleBlaze Mass Gainer! #ad,115510,7916,1106
1202,138,YouTube,2025-04-09,http://youtube.com/watch?v=1202,Check out Gritzo Peanut Butter! #ad,120557,7645,1102
1203,138,YouTube,2025-05-02,http://youtube.com/watch?v=1203,Check out Gritzo Oats! #ad,107169,6070,319
1204,138,YouTube,2025-03-21,http://youtube.com/watch?v=1204,Check out MuscleBlaze BCAA! #ad,85267,3068,557
1205,138,YouTube,2025-02-24,http://youtube.com/watch?v=1205,Check out HKVitals Multivitamins! #ad,84876,3230,469
1206,138,YouTube,2025-04-08,http://youtube.com/watch?v=1206,Check out MuscleBlaze Mass Gainer! #ad,101494,5272,324
1207,138,YouTube,2025-03-08,http://youtube.com/watch?v=1207,Check out Gritzo Oats! #ad,134415,6712,503
1208,138,YouTube,2025-04-02,http://youtube.com/watch?v=1208,Check out HKVitals Probiotics! #ad,136864,4594,710
1209,139,Twitter,2025-02-17,http://twitter.com/status/1209,Check out Gritzo Chia Seeds! #ad,27570,749,52
1210,139,Twitter,2025-03-25,http://twitter.com/status/1210,Check out HKVitals Omega 3! #ad,28666,1893,140
1211,139,Twitter,2025-03-12,http://twitter.com/status/1211,Check out MuscleBlaze BCAA! #ad,25200,741,136
1212,139,Twitter,2025-05-28,http://twitter.com/status/1212,Check out Gritzo Chia Seeds! #ad,36549,2033,315
1213,139,Twitter,2025-07-04,http://twitter.com/status/1213,Check out MuscleBlaze Mass Gainer! #ad,29547,703,121
1214,139,Twitter,2025-07-27,http://twitter.com/status/1214,Check out MuscleBlaze Mass Gainer! #ad,27508,1500,106
1215,139,Twitter,2025-04-25,http://twitter.com/status/1215,Check out Gritzo Chia Seeds! #ad,35051,1300,203
1216,139,Twitter,2025-02-04,http://twitter.com/status/1216,Check out Gritzo Oats! #ad,25223,1585,113
1217,139,Twitter,2025-03-14,http://twitter.com/status/1217,Check out HKVitals Multivitamins! #ad,24996,1726,196
1218,139,Twitter,2025-06-26,http://twitter.com/status/1218,Check out MuscleBlaze Protein Powder! #ad,21527,951,109
1219,140,Facebook,2025-02-19,http://facebook.com/posts/1219,Check out MuscleBlaze BCAA! #ad,4428,101,6
1220,140,Facebook,2025-03-19,http://facebook.com/posts/1220,Check out MuscleBlaze Protein Powder! #ad,3870,79,5
1221,140,Facebook,2025-02-22,http://facebook.com/posts/1221,Check out Gritzo Oats! #ad,4623,138,20
1222,140,Facebook,2025-02-04,http://facebook.com/posts/1222,Check out MuscleBlaze Protein Powder! #ad,5304,355,68
1223,140,Facebook,2025-04-07,http://facebook.com/posts/1223,Check out HKVitals Multivitamins! #ad,5329,314,44
1224,140,Facebook,2025-05-07,http://facebook.com/posts/1224,Check out Gritzo Oats! #ad,3336,163,8
1225,140,Facebook,2025-03-12,http://facebook.com/posts/1225,Check out Gritzo Oats! #ad,5616,160,26
1226,140,Facebook,2025-01-30,http://facebook.com/posts/1226,Check out Gritzo Oats! #ad,5511,363,64
1227,141,Instagram,2025-04-10,http://instagram.com/post/1227,Check out Gritzo Chia Seeds! #ad,23427,1257,83
1228,141,Instagram,2025-07-10,http://instagram.com/post/1228,Check out HKVitals Omega 3! #ad,27568,1260,140
1229,141,Instagram,2025-06-26,http://instagram.com/post/1229,Check out HKVitals Multivitamins! #ad,28293,1301,161
1230,141,Instagram,2025-04-09,http://instagram.com/post/1230,Check out Gritzo Peanut Butter! #ad,29874,658,65
1231,141,Instagram,2025-02-21,http://instagram.com/post/1231,Check out HKVitals Omega 3! #ad,28137,1598,244
1232,141,Instagram,2025-07-11,http://instagram.com/post/1232,Check out HKVitals Multivitamins! #ad,29818,1029,183
1233,141,Instagram,2025-03-07,http://instagram.com/post/1233,Check out MuscleBlaze Mass Gainer! #ad,36493,1400,72
1234,141,Instagram,2025-06-09,http://instagram.com/post/1234,Check out HKVitals Probiotics! #ad,22041,923,137
1235,141,Instagram,2025-02-15,http://instagram.com/post/1235,Check out MuscleBlaze Protein Powder! #ad,27061,1481,291
1236,141,Instagram,2025-06-22,http://instagram.com/post/1236,Check out MuscleBlaze Protein Powder! #ad,26522,794,63
